,lat,lng,name,address,type
129,37.567388,126.9678863,푸른온누리약국,서울특별시 종로구 평동 180번지 ,동물약국업
130,37.571853,127.0078329,신동화약국,서울특별시 종로구 종로6가 ,동물약국업
131,37.5712211,127.0039744,종로백제약국,서울특별시 종로구 종로5가 36-1번지 ,동물약국업
132,37.5704416,126.9761633,삼오약국,서울특별시 종로구 신문로1가 1-1번지 ,동물약국업
133,37.5700629,126.9915219,신세계약국,,동물약국업
134,37.5698561,126.9851538,다정약국,,동물약국업
135,37.5704416,126.9761633,삼원약국,서울특별시 종로구 신문로1가 1-1번지 ,동물약국업
136,37.5818924,127.0016664,서울위드팜약국,서울특별시 종로구 명륜4가 94-2번지 12층 ,동물약국업
137,37.5710353,126.9991612,엄마약국,서울특별시 종로구 종로4가 9-6번지 ,동물약국업
138,37.571278,127.0039991,종로백제약국,서울특별시 종로구 종로5가 36-1번지 백제약국 ,동물약국업
139,37.5819971,127.001588,파랑새약국,서울특별시 종로구 명륜4가 93번지 ,동물약국업
140,37.5737181,127.0104369,창신종로약국,서울특별시 종로구 창신동 647-16번지 ,동물약국업
141,37.60159,126.9617878,세검정약국,서울특별시 종로구 신영동 105-30번지 ,동물약국업
142,37.5723533,126.9796646,광화문123약국,서울특별시 종로구 청진동 215-1번지 ,동물약국업
143,37.57108729999999,126.9994469,종오약국,서울특별시 종로구 종로4가 7번지 ,동물약국업
144,37.57073740000001,127.0028239,종로수약국,서울특별시 종로구 종로5가 193-5번지 ,동물약국업
145,37.5539916,127.0096702,약수하나약국,,동물약국업
146,37.558819,126.9635417,충정로 조은약국,서울특별시 중구 중림동 398-9번지 ,동물약국업
147,37.5615611,126.9859618,웰니스약국,서울특별시 중구 충무로2가 63-2번지 삼윤빌딩 ,동물약국업
148,37.5645831,127.0281283,알파약국,서울특별시 중구 황학동 1781번지 대중약국 ,동물약국업
149,37.5583299,126.9730558,판도라 숭례문 약국,서울특별시 중구 남대문로5가 6-8번지 ,동물약국업
150,37.5581881,126.97312,서울하이약국,서울특별시 중구 남대문로5가 6-9번지 ,동물약국업
151,37.5709593,126.9798759,인앤아웃약국,서울특별시 종로구 종로1가 24 르메이에르종로타운1,동물약국업
152,37.5645947,126.9843988,케이온누리약국,서울특별시 중구 명동1가 42-1번지 ,동물약국업
153,37.5516055,127.0083697,허브약국,서울특별시 중구 신당동 366-106번지 ,동물약국업
154,37.5593241,126.9789051,서현온누리약국,서울특별시 중구 남창동 9-15번지 ,동물약국업
155,37.5682052,126.9840007,봄약국,서울특별시 중구 삼각동 ,동물약국업
156,37.5615738,127.0194523,샘물온누리약국,서울특별시 중구 신당동 ,동물약국업
157,37.5547032,127.0146066,우리네약국,서울특별시 중구 신당동 842번지 ,동물약국업
158,37.5617223,127.0170847,동화약국,서울특별시 중구 신당동 282-107번지 1층 ,동물약국업
159,37.5556465,126.9378626,맑은약국,서울특별시 서대문구 창천동 29-92 세인빌딩,동물약국업
160,37.5702876,127.0231642,황학동동물약국,서울특별시 중구 황학동 2153번지 ,동물약국업
161,37.5647457,127.0190915,신중앙약국,서울특별시 중구 신당동 140-1번지 ,동물약국업
162,37.5615738,127.0194523,다산온누리약국,서울특별시 중구 신당동 ,동물약국업
163,37.5658904,126.9850802,명동하이약국,서울특별시 중구 을지로2가 ,동물약국업
164,37.5636186,126.9812193,명동명약국,서울특별시 중구 소공동 28번지 태양빌딩 ,동물약국업
165,37.5332791,127.0038569,가장큰태평양약국,서울특별시 용산구 한남동 653-1번지 ,동물약국업
166,37.5350006,126.9614535,남선약국,서울특별시 용산구 원효로2가 94-2번지 103호,동물약국업
167,37.5201398,126.9718634,이층성장약국,서울특별시 용산구 이촌동 300-27번지 2층 ,동물약국업
168,37.5447824,126.9682535,메디팜 미래로 약국,서울특별시 용산구 청파동2가 71-14번지 ,동물약국업
169,37.5432524,126.9875039,힐링약국,서울특별시 용산구 용산동2가 27-4번지 기업은행 ,동물약국업
170,37.5259291,126.9998852,신세계약국,서울특별시 용산구 보광동 216-100번지 연소아과의원 신세계약국 ,동물약국업
171,37.5272032,127.144105,우리선약국,서울특별시 강동구 둔촌동 ,동물약국업
172,37.52050370000001,127.1066833,누리약국,서울특별시 송파구 신천동 17번지 파크리오 ,동물약국업
173,37.54504319999999,126.966755,숙명온누리약국,서울특별시 용산구 청파동2가 63-5번지 중하빌딩 ,동물약국업
174,37.5459866,126.9849365,인원약국,서울특별시 용산구 용산동2가 1-560번지 ,동물약국업
175,37.5337862,126.9942656,한라약국,서울특별시 용산구 이태원동 131-3번지 ,동물약국업
176,37.5454262,126.9734983,정화약국,,동물약국업
177,37.5458724,126.9850682,보현약국,서울특별시 용산구 용산동2가 1-530번지 ,동물약국업
178,37.53711800000001,126.9728863,메디팜나은약국,서울특별시 용산구 한강로1가 64번지 1층 110호,동물약국업
179,37.5292323,126.9669747,센트럴파란문약국,서울특별시 용산구 한강로2가 422번지 래미안용산 더 센트럴 A동 208-1호,동물약국업
180,37.5271632,126.9651663,3층파란문약국,서울특별시 용산구 한강로2가 420번지 용산푸르지오써밋 305-1호,동물약국업
181,37.5326969,126.9907875,분홍약국,서울특별시 용산구 이태원동 44-17번지 1층 ,동물약국업
182,37.5180409,126.9779431,이촌사랑약국,서울특별시 용산구 이촌동 301-263번지 렉스상가 1호,동물약국업
183,37.5478162,127.0522128,혜민약국,서울특별시 성동구 행당동 12-5번지 미진빌딩 ,동물약국업
184,37.5658317,127.043053,참사랑약국,서울특별시 성동구 마장동 791-2번지 ,동물약국업
185,37.5453477,127.0542691,태화약국,서울특별시 성동구 성수동2가 300-79번지 ,동물약국업
186,37.5425339,127.0164563,어울림온누리약국,서울특별시 성동구 옥수동 363번지 ,동물약국업
187,37.5594683,127.0404632,한양약국,서울특별시 성동구 행당동 19-54번지 1층 ,동물약국업
188,37.5462755,127.0440499,백두산약국,서울특별시 성동구 성수동1가 668-39번지 ,동물약국업
189,37.5547663,127.020345,화생약국,서울특별시 성동구 금호동1가 125-1번지 로타리빌딩 103호,동물약국업
190,37.5621482,127.0379421,비트플렉스약국,서울특별시 성동구 행당동 168-1번지 2층 ,동물약국업
191,37.5679524,127.0249238,텐즈힐약국,서울특별시 성동구 상왕십리동 811번지 텐즈힐 2층 221동 110호,동물약국업
192,37.5618973,127.0254373,방초한약국,,동물약국업
193,37.5553878,127.0248889,금호동물약국,,동물약국업
194,37.5688023,127.0279267,메디팜푸른약국,서울특별시 성동구 하왕십리동 339-67번지 텐즈힐@상가 151동 104호,동물약국업
195,37.5384827,127.0549567,자연온누리약국,서울특별시 성동구 성수동2가 339-5번지 ,동물약국업
196,37.5397379,127.0531007,스마일온누리약국,서울특별시 성동구 성수동2가 333-16번지 이마트성수점 3층 ,동물약국업
197,37.5374541,127.0540995,옵티마뚝도시장약국,서울특별시 성동구 성수동2가 532-19번지 ,동물약국업
198,37.5607155,127.0293549,유림약국,서울특별시 성동구 하왕십리동 982-10번지 ,동물약국업
199,37.5550277,127.0202477,신금호중앙약국,서울특별시 성동구 금호동1가 121-3번지 ,동물약국업
200,37.5675528,127.025988,천우약국,서울특별시 성동구 하왕십리동 512-2   번지 ,동물약국업
201,37.5598989,127.0415624,대학약국,서울특별시 성동구 행당동 14-1   번지 ,동물약국업
202,37.5379841,127.0524631,우리들 약국,서울특별시 성동구 성수동2가 344-5번지 정화빌딩 ,동물약국업
203,37.5695572,127.031966,153온누리약국,서울특별시 성동구 하왕십리동 1070번지 센트라스 ,동물약국업
204,37.5675592,127.0287352,정성온누리약국,,동물약국업
205,37.5626807,127.0541707,메디팜일진약국,서울특별시 성동구 용답동 44-6번지 일진약국 ,동물약국업
206,37.5702068,127.0373607,용한약국,서울특별시 성동구 마장동 474-5   번지 ,동물약국업
207,37.5495103,127.0469355,다나약국,서울특별시 성동구 성수동1가 706번지 쌍용아파트 상가 B동 101호,동물약국업
208,37.55846289999999,127.0333014,새서독약국,서울특별시 성동구 행당동 317-52번지 ,동물약국업
209,37.5545206,127.0204818,샘터온누리약국,서울특별시 성동구 금호동1가 506-1   번지 ,동물약국업
210,37.5644806,127.0281017,대중약국,서울특별시 성동구 하왕십리동 890-80번지 ,동물약국업
211,37.5645052,127.0535335,실로암약국,서울특별시 성동구 용답동 58-3번지 ,동물약국업
212,37.5695572,127.031966,유연약국,서울특별시 성동구 하왕십리동 1070번지 센트라스상가 L동 318호,동물약국업
213,37.5620533,127.0381196,지안약국,서울특별시 성동구 행당동 168-151번지 왕십리민자역사4층 ,동물약국업
214,37.5421774,127.0181052,미소어울림약국,서울특별시 성동구 옥수동 560번지 옥수 어울림상가 1층 211호,동물약국업
215,37.5550277,127.0202477,성동동물약국,서울특별시 성동구 금호동1가 121-3번지 ,동물약국업
216,37.5438853,127.0572038,성수햇살약국,서울특별시 성동구 성수동2가 317-3번지 베델 플레이스 ,동물약국업
217,37.5611276,127.0397537,더밝은약국,서울특별시 성동구 행당동 1-33번지 ,동물약국업
218,37.5559161,127.0389455,자이팜약국,서울특별시 성동구 행당동 380번지 서울숲리버뷰자이(상가1동) 1203호,동물약국업
219,37.5695572,127.031966,늘푸른약국,서울특별시 성동구 하왕십리동 1070번지 센트라스 D동 비103호,동물약국업
220,37.5459554,127.0541571,멍냥동약,서울특별시 성동구 성수동2가 289-273번지 선약국 ,동물약국업
221,37.5560906,127.081051,더나은약국,서울특별시 광진구 능동 222-2번지 ,동물약국업
222,37.542102,127.0981299,광진약국,서울특별시 광진구 광장동 425-2번지 ,동물약국업
223,37.54965079999999,127.0705803,화양종로약국,서울특별시 광진구 군자동 346-22번지 ,동물약국업
224,37.54004,127.0893896,예일약국,서울특별시 광진구 구의동 221-1번지 ,동물약국업
225,37.53262429999999,127.076846,옵티마자양미소약국,서울특별시 광진구 자양동 608-7번지 ,동물약국업
226,37.5410879,127.0679154,세계로약국,서울특별시 광진구 화양동 48-14번지 ,동물약국업
227,37.5540067,127.0887534,메디팜백악관약국,서울특별시 광진구 중곡동 93-4번지 ,동물약국업
228,37.5432911,127.069075,그랜드약국,서울특별시 광진구 화양동 34-4번지 ,동물약국업
229,37.536277,127.0637797,신성모약국,서울특별시 광진구 자양동 52-6번지 ,동물약국업
230,37.5440939,127.0892894,명성약국,서울특별시 광진구 구의동 230-23번지 ,동물약국업
231,37.5465376,127.0750404,건대 가온약국,서울특별시 광진구 화양동 527번지 105호,동물약국업
232,37.5564128,127.0893692,메디팜백악관약국,,동물약국업
233,37.5525373,127.0897231,건강한약국,서울특별시 광진구 중곡동 115-9번지 ,동물약국업
234,37.5513382,127.092086,새서울약국,서울특별시 광진구 구의동 47-19번지 ,동물약국업
235,37.5357006,127.0830019,진주약국,서울특별시 광진구 자양동 626번지 ,동물약국업
236,37.5320125,127.0799707,힘찬동물약국,서울특별시 광진구 자양동 635-28번지 ,동물약국업
237,37.5316997,127.0855186,착한약국,서울특별시 광진구 자양동 677-7번지 ,동물약국업
238,37.5514522,127.0917927,아차산하이약국,서울특별시 광진구 구의동 50-13번지 ,동물약국업
239,37.5349372,127.0957088,온누리현대약국,서울특별시 광진구 구의동 546-4번지 ,동물약국업
240,37.5434818,127.0699485,햇살온누리약국,서울특별시 광진구 화양동 10-1번지 한아름건물 ,동물약국업
241,37.5323375,127.0857348,태평양약국,서울특별시 광진구 자양동 681번지 ,동물약국업
242,37.5407618,127.067406,건대역약국,서울특별시 광진구 자양동 8-24번지 성원빌딩 ,동물약국업
243,37.5356144,127.0836095,느티나무동물약국,서울특별시 광진구 자양동 627-2번지 ,동물약국업
244,37.53858839999999,127.0726347,더?스타시티약국,서울특별시 광진구 자양동 227-7번지 스타시티쇼핑몰 1층 ,동물약국업
245,37.54001239999999,127.0946811,쉐르빌대학약국,서울특별시 광진구 구의동 199-18번지 삼성쉐르빌 105호,동물약국업
246,37.5593302,127.0879574,금성당약국,서울특별시 광진구 중곡동 58-27번지 ,동물약국업
247,37.5586554,127.0774157,우리들약국,서울특별시 광진구 중곡동 89-1번지 ,동물약국업
248,37.53173,127.0811803,자양하나약국,서울특별시 광진구 자양동 653-47번지 ,동물약국업
249,37.5359363,127.063655,신승보약국,서울특별시 광진구 자양동 52-193번지 ,동물약국업
250,37.5326803,127.0758338,봄약국,서울특별시 광진구 자양동 608-21번지 103호,동물약국업
251,37.5383305,127.0751022,스타시티약국,서울특별시 광진구 자양동 227-6번지 ,동물약국업
252,37.5375422,127.083673,금성약국,서울특별시 광진구 구의동 252-90번지 ,동물약국업
253,37.5406229,127.067656,온누리메디칼약국,서울특별시 광진구 자양동 8-1번지 송천빌딩 ,동물약국업
254,37.5575847,127.0881598,중곡종로약국,서울특별시 광진구 중곡동 79-9번지 ,동물약국업
255,37.5394892,127.0938116,서울온누리약국,서울특별시 광진구 구의동 213-3번지 ,동물약국업
256,37.538409,127.0918321,튼튼온누리약국,서울특별시 광진구 구의동 218-37번지 ,동물약국업
257,37.5376898,127.097524,온누리 강변 프라자 약국,서울특별시 광진구 구의동 631-1번지 현대프라임아파트 107~9호,동물약국업
258,37.5781311,127.0576348,늘푸른약국,서울특별시 동대문구 전농동 295-102번지 ,동물약국업
259,37.5904818,127.0622926,영림약국,서울특별시 동대문구 휘경동 254번지 ,동물약국업
260,37.4903683,127.0059966,서초늘봄약국,서울특별시 서초구 서초동 1498-5 마제스타시티 힐스테이트 서리풀,동물약국업
261,37.5723095,127.0743753,장안미소약국,서울특별시 동대문구 장안동 331-3번지 ,동물약국업
262,37.5900607,127.056608,코아약국,서울특별시 동대문구 휘경동 320-4번지 ,동물약국업
263,37.5726236,127.070784,다온약국,서울특별시 동대문구 장안동 307-6번지 한양빌딩 ,동물약국업
264,37.5795419,127.0705689,경애약국,서울특별시 동대문구 장안동 93-10번지 ,동물약국업
265,37.5728009,127.0721334,새이화약국,서울특별시 동대문구 장안동 308-1번지 ,동물약국업
266,37.5815693,127.0713759,이웃사랑약국,서울특별시 동대문구 장안동 93-86번지 ,동물약국업
267,37.5745808,127.0599849,청솔약국,서울특별시 동대문구 답십리동 80번지 청솔우성아파트 A상가 108호 ,동물약국업
268,37.5722258,127.0680969,국제약국,,동물약국업
269,37.5980735,127.0614466,이문태평양약국,서울특별시 동대문구 이문동 292-32번지 ,동물약국업
270,37.5808208,127.0457652,삼화약국,서울특별시 동대문구 청량리동 264번지 ,동물약국업
271,37.5959219,127.0610025,외대조은약국,서울특별시 동대문구 이문동 288-39번지 ,동물약국업
272,37.571834,127.0710802,장안제일약국,서울특별시 동대문구 장안동 369-3번지 ,동물약국업
273,37.570627,127.0706515,신유약국,서울특별시 동대문구 장안동 ,동물약국업
274,37.5780803,127.0579298,우진당 약국,서울특별시 동대문구 전농동 295-16번지 ,동물약국업
275,37.6031017,127.0667232,한사랑온누리약국,서울특별시 동대문구 이문동 220-202번지 ,동물약국업
276,37.57849179999999,127.0581296,연세약국,서울특별시 동대문구 전농동 60-167번지 ,동물약국업
277,37.5682348,127.057275,종로약국,,동물약국업
278,37.5951579,127.0633958,자연약국,서울특별시 동대문구 이문동 82-25번지 ,동물약국업
279,37.5759638,127.0696432,경희 다정한 약국,서울특별시 동대문구 장안동 122-2번지 ,동물약국업
280,37.5794752,127.042044,세광약국,서울특별시 동대문구 제기동 652-2번지 ,동물약국업
281,37.58308299999999,127.0540037,본약국,서울특별시 동대문구 전농동 135-44번지 ,동물약국업
282,37.5789005,127.070124,명문온누리약국,서울특별시 동대문구 장안동 99-13번지 ,동물약국업
283,37.5755482,127.0732824,아이약국,서울특별시 동대문구 장안동 321-10번지 삼성리치캐슬 ,동물약국업
