,name,address,lat,long
73,쟈크풀러,서울 용산구 이태원로 228-1,37.5354565227693,126.999230852921
74,발레리79,서울 용산구 이태원로 173-7 2층,37.5348758160203,126.993222665213
75,블루페퍼 성신여대점,서울 성북구 동소문로22길 33-7 1층,37.5916333975911,127.018340466292
76,라샌독오스테리아,서울 용산구 이태원로54길 62-9 1층,37.5354587754441,127.00074210589
77,설곡,서울 성북구 안암로5길 22,37.5801195108506,127.023918702271
78,이태원클라쓰,서울 용산구 우사단로10마길 1,37.5303827730411,127.00287058647
79,파치비,서울 용산구 대사관로 65 2층,37.5334472576416,127.005451429748
80,이누네코식당,경기 고양시 덕양구 신원로 16 1층,37.6622000026657,126.890016111414
81,삼식당,경기 고양시 덕양구 삼원안길 44,37.6359018830259,126.873596376964
82,카페그레이스,경기 고양시 덕양구 북한산로387번길 59,37.6631544245237,126.949715803655
83,훼릭스 숲속에서그릴,경기 고양시 덕양구 고양대로 1624 1층,37.6474105273893,126.861493891836
84,시골보리밥,경기 고양시 덕양구 오금동 산 43,37.6690337869148,126.917940952035
85,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5873603098915,126.920349022441
86,오늘맑음,서울 강북구 4.19로17길 14-1 1층,37.6442841049087,127.00566845945
87,라포레스타,서울 강북구 월계로 173 꿈의숲 1층,37.6202544613023,127.044324732036
88,에피세리꼴라주,서울 용산구 한남대로20길 47-24 1층,37.5353665378761,127.010053434924
89,체다앤올리,서울 성동구 서울숲2길 32-14 1층,37.5456773286722,127.042914714267
90,어라운드데이,서울 성동구 서울숲2길 24-1,37.5468696659429,127.041271064288
91,카페도우도우,인천 중구 선녀바위로 4,37.4445441524801,126.375766251904
92,문차이나,인천 중구 차이나타운로 20,37.4775609056284,126.619100825995
93,챠이나게이트,인천 중구 제물량로 314,37.478950375895,126.61955809951
94,구르미머무는,인천 중구 은하수로 12,37.4923522908694,126.58100832145
95,라군,인천 중구 용유서로423번길 29 2층,37.4568301222517,126.369053328922
96,영이네물회전문점,인천 중구 예단포1로 2-10 11호,37.5314534478937,126.502439167743
97,카페아리니,인천 중구 용유서로 297-3,37.444759448219,126.376048104854
98,해상궁,인천 중구 마시란로 411,37.4478211393518,126.391952130231
99,어부네,인천 중구 하나개로 151-16,37.3848939919119,126.410959614465
100,퍼플카우,인천 중구 하늘달빛로64번길 4 하늘도시JK프라자 2층 201호,37.485431703468,126.560161722347
101,카페니드,인천 서구 푸른로16번길 11 1층,37.523805508521,126.629299463686
102,학익블루스,인천 미추홀구 한나루로 436-1,37.4460546589984,126.666878254916
103,달콤한게으름놀이터,인천 남동구 예술로226번길 4 남문빌딩 1층,37.4541027845267,126.702056214384
104,누닝,인천 서구 청라커낼로 270 커낼힐스빌 수변상가 B105호,37.5325268516295,126.644975599726
105,멍멍으르렁컹컹부대찌개,인천 연수구 새말로 82,37.4189843136654,126.678673811049
106,포롱(PORRONG),인천 남동구 문화서로4번길 54,37.4445205669591,126.697844863899
107,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5551894481249,126.930740637202
108,모나크비스트로,서울 서초구 잠원동 149 3층,37.5188882427568,127.007005970813
109,자매의부엌US,서울 강남구 강남대로160길 49 상원빌딩 2층,37.5206597311801,127.022608095728
110,카페바잇미 신사점,서울 강남구 논현로175길 101-3 1층,37.5225667741526,127.021257861385
111,피키파파,서울 강남구 강남대로162길 35,37.5207694686799,127.021174886292
112,라까사호텔 서울 까사밀,서울 강남구 도산대로1길 83,37.5221388230596,127.019547319808
113,수목금토카페,서울 강남구 강남대로136길 63 1층,37.5145162029857,127.025444662828
114,아트씨,서울 강남구 가로수길 55-5 1~2층,37.5214688862906,127.022321462445
115,카페엔바이콘 논현점,서울 강남구 도산대로 130,37.5171894466777,127.022974108726
116,카페아망,서울 서초구 강남대로89길 8,37.509542559647,127.021404482546
117,마이쏭,서울 강남구 도산대로45길 16-4 1층,37.5233441012079,127.035698015808
118,네버랜드,서울 강남구 봉은사로7길 32 1층,37.5076377120924,127.027253303392
119,차돌반점,서울 강남구 압구정로48길 35 1층,37.5260709109071,127.037106639382
120,풍,서울 강남구 강남대로118길 20,37.5065857329321,127.025064105327
121,조인바이트,서울 강남구 선릉로112길 13,37.511528195295,127.04461211913
122,파니모들,서울 동작구 동작대로 153,37.4902343305114,126.982229262346
123,딥다이브,서울 서초구 방배천로18길 36-5,37.4824497206677,126.984898605404
124,머치커피,서울 동작구 동작대로9길 43 1층,37.480624292907,126.979092981405
125,다피타시그니처,서울 서초구 서초대로 3-4,37.4860317945544,126.983083699338
126,규스홈 레스토랑,서울 서초구 방배천로 62 1층,37.4820810148783,126.982824659131
127,러스티,서울 강남구 선릉로158길 14-1,37.525144310041,127.041213615857
128,쿠스퀘어,서울 강남구 언주로130길 13 다은빌딩 1층,37.5151321800786,127.036576041648
129,코시나,서울 성동구 성수일로11길 8 선일빌딩 1층,37.5492195441892,127.050789672956
130,그레이스톤,서울 성동구 성수이로7길 27 서울숲코오롱디지털타워2차 106호,37.5415739384899,127.053438588226
131,문득낙성,서울 관악구 남부순환로 1929-9 102호,37.4776482463243,126.963762974638
132,세컨브레스,서울 서초구 양재천로 95-2 태영빌딩 1층,37.4761038683546,127.03974738525
133,카페히릿,서울 광진구 광나루로 404 3층,37.5469693042433,127.074406105171
134,창작요리소,서울 관악구 신림로59길 15-16 4층,37.4825949507579,126.929438390772
135,사랑봄,서울 관악구 신원로3가길 6,37.4813715431276,126.927621172856
136,마코토키친,서울 동대문구 장한로31길 30 1층 2호,37.5755299935205,127.07013933778
137,카페개인,서울 중랑구 동일로 489-1,37.5740211657424,127.079820833876
138,컬렉팅더모먼츠,서울 광진구 뚝섬로52라길 56-1,37.5291568029745,127.081764039943
139,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5345695342321,126.989172216435
140,라운드브릭,서울 광진구 광장로 67 1층,37.5475924401284,127.104592992945
141,캠프X그릴,서울 중랑구 동일로 929 2층,37.6133347197629,127.076760276991
142,카페더메뉴얼,서울 중랑구 동일로157길 65 주마빌딩 1층,37.6093356369813,127.074151076772
143,개인공간,서울 중랑구 송림길 12 1층,37.5999030731876,127.095701824618
144,댕댕이집합소,서울 광진구 아차산로 419 3층,37.5381977417681,127.089314269821
145,본가장수촌 중랑점,서울 중랑구 용마공원로3길 14-9,37.5952345927683,127.101834462433
146,이런씨불닭발,서울 노원구 동일로184길 66,37.6245789736128,127.077286006997
147,노웨어,서울 노원구 동일로186길 67-20 1층,37.6262291481788,127.076429388718
148,커피는,서울 송파구 토성로15길 15-8,37.5305348072496,127.117432353575
149,몽몽이카페&난리피자 잠실롯데월드점,서울 송파구 올림픽로 240 롯데월드 1층 S-911호,37.5113096112036,127.098141751177
150,빈티지1981,서울 송파구 석촌호수로 194 태호빌딩 2층,37.5062425402419,127.098577221469
151,72420 송파직영점,서울 송파구 백제고분로45길 12,37.5096256769585,127.110151992824
152,라딧프로젝트,서울 송파구 송파대로 450 1층,37.5068501919978,127.106150964061
153,비스트로마인,서울 송파구 석촌호수로18길 26 1층,37.504639620603,127.10159241737
154,오후의 파이,서울 송파구 삼학사로16길 4,37.5035223319784,127.0976902607
155,평상시,서울 강동구 고덕로20길 26 1층 101호,37.5535703794239,127.133623457758
156,하이윤,서울 송파구 송파대로40길 1-26 동성빌라 1층 101호,37.504191134608,127.108837298043
157,카페어질리티,서울 강동구 양재대로 1355 2층,37.5273952498819,127.135616051172
158,인조이더주스,서울 강동구 양재대로89길 17,37.5265490012703,127.134379483293
159,펖파크,경기 하남시 서하남로 23,37.5170442081859,127.146746634473
160,김남매누나,서울 송파구 가락로 167 1층 105호,37.503971543248,127.113732433506
161,레이지데이즈,경기 구리시 장자호수길 32,37.5856982305377,127.13362618115
162,술노리아,서울 송파구 문정로1길 31 1층,37.4889360390783,127.123564726817
163,카페도킹,서울 서초구 동산로19길 54,37.4749722066959,127.045708916565
164,카페신기루,경기 구리시 아차산로432번길 26 1층,37.5934854784097,127.132849412919
165,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.6245789736128,127.077286006997
166,청산가든,서울 강북구 삼양로181길 56,37.6668199555467,127.010488238729
167,초원가든,서울 강북구 삼양로181길 251,37.6737765123069,127.005008268249
168,초가집,서울 강북구 삼양로173길 116-28,37.6624701448466,127.006160472006
169,카페7179,서울 도봉구 도봉로110길 97 1층,37.6466251594706,127.038904843121
170,태릉왕갈비,경기 남양주시 불암산로 69,37.650230646243,127.106440716571
171,프린시플커피컴퍼니,경기 남양주시 불암로109번길 4-46 에밴에셀 1층,37.6524852733616,127.112735937018
172,핏제리아 만자레,경기 의정부시 평화로322번길 16,37.7207695773343,127.048472484197
173,조선한우,"경기 의정부시 장곡로 200 1,2층",37.6245789736128,127.077286006997
174,피렌체테이블,경기 남양주시 별내중앙로 84 동익미라벨 3904동 1층,37.6502017669399,127.12062693585
175,스토브키친9505,경기 남양주시 두물로27번길 22,37.6576861198413,127.126742225793
176,그레이가든,경기 남양주시 두물로39번길 38 1층,37.6590892324774,127.127980592668
177,카페휘바,경기 양주시 장흥면 호국로550번길 111,37.7159230978533,126.980318065149
178,네이처독,경기 양주시 장흥면 호국로550번길 107,37.7164020556989,126.980321567814
179,송추밤나무,경기 양주시 장흥면 호국로550번길 129,37.7153196672929,126.980566606018
180,안골대가,경기 의정부시 호국로1114번길 81,37.7390228727496,127.02832392046
181,온사이드카페,경기 남양주시 퇴계원읍 별내2로 203-11,37.6474388427318,127.137561132738
182,조선한우,"경기 의정부시 장곡로 200 1,2층",37.5952345927683,127.101834462433
183,코코스퀘어 현대 스페이스원점,경기 남양주시 다산순환로 50 1층,37.616257926116,127.152429100255
184,헬로미켈란,"경기 성남시 수정구 위례순환로 130 아트리버푸르지오 2단지 상가동 2층 202,203호",37.4707175083074,127.142268729817
185,화이트플래닛,서울 송파구 위례광장로 290 위례중앙푸르지오2단지 1층 130호,37.4749772804272,127.142808825888
186,고즈넉하다,경기 성남시 수정구 위례광장로 36 위례역푸르지오4단지 근린생활시설6동 1층,37.4684305863356,127.141500232126
187,쁘띠슈슈314,경기 성남시 수정구 위례광장로 45 지앤지프라자 1층 105호,37.468366831266,127.140184530768
188,카페스테이,경기 성남시 수정구 달래내로377번길 42,37.4255345396273,127.068382240583
189,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.504639620603,127.10159241737
190,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5002537791879,126.922653454896
191,폭포수,경기 안양시 만안구 예술공원로 236,37.4188018554279,126.931137444024
192,아웃도어키친 안양점,경기 안양시 만안구 예술공원로 201,37.4201024288948,126.928182217849
193,황제백숙,경기 안양시 만안구 예술공원로 251,37.4186446449235,126.932890838172
194,쿠커피,경기 안양시 만안구 예술공원로 153-46,37.4197523152133,126.92445864827
195,강씨네농장,경기 광명시 소하동 724-1,37.4351311252844,126.894542597633
196,원보틀,경기 안양시 만안구 예술공원로 238 1층,37.4186002192946,126.931467831438
197,에디스커틀렛 비산점,경기 안양시 동안구 평촌대로476번길 80,37.4142560542862,126.951288235766
198,돈까스파크,경기 안양시 동안구 평촌대로476번길 80 1~2층,37.5395100756645,126.990150243205
199,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5247746664463,126.961848143516
200,효뜨,"서울 용산구 한강대로40가길 6 1,2층",37.5652702034365,126.924633178184
201,와일드그릴,경기 부천시 소사로 549,37.5067730532228,126.797233251004
202,여월가든,경기 부천시 원미로281번길 123,37.5116313720025,126.792574126688
203,뽀독 소사점,경기 부천시 소삼로 47-1 소사역푸르지오 상가125호,37.4794820091274,126.796899892434
204,우주꼬맹이,경기 고양시 덕양구 행주산성로 108 1층,37.6003154490821,126.819982891754
