,name,lat,lng,address,type
66,봉화산근린공원,37.6106404,127.0923625,서울특별시 중랑구 묵동 산46-1,동물공원
67,북악산도시자연공원,37.5929992,126.9737295,서울특별시 종로구 부암동 산2-6,동물공원
68,북한산국립공원,37.624549,127.000938,서울특별시 종로구 은평구 서대문구 성북구 강북구 도봉구 일대 경기도 의정부 양주군 고양시 일대,동물공원
69,외국인묘지공원,37.546797,126.911414,서울특별시 마포구 양화진길 46(외국인묘지공원),동물공원
70,불광근린공원,37.6188016,126.9298962,서울특별시 은평구 불광동 산33-1,동물공원
71,불암산도시자연공원,37.6636719,127.0952714,서울특별시 노원구 한글비석로12길 51-33(불암산공원) ,동물공원
72,용마폭포공원,37.5731968,127.0905888,서울특별시 중랑구 면목동 산1-4 ,동물공원
73,사육신공원,37.5137049,126.948636,서울특별시 동작구 노량진로 191,동물공원
74,용왕산근린공원,37.5429593,126.8783125,서울특별시 양천구 목동 199-51,동물공원
75,사직근린공원,37.5759864,126.9674018,서울특별시 종로구 사직로9길 5,동물공원
76,우장산근린공원,37.5541932,126.844932,서울특별시 강서구 내발산동 산4-5,동물공원
77,삼일근린공원,37.4860183,126.9743686,서울특별시 동작구 사당동 산24-17,동물공원
78,삼청근린공원,37.5895821,126.9842875,서울특별시 종로구 북촌로 134-1 (우) 03050,동물공원
79,인왕산도시자연공원,37.5849001,126.9578438,서울특별시 종로구 옥인동 산 3-1 ,동물공원
80,상도근린공원,37.492299,126.9385469,서울특별시 동작구 성대로6사길 27-6(상도공원) ,동물공원
81,일자산도시자연공원,37.5431657,127.1574587,서울특별시 강동구 동남로 660(일자산공원),동물공원
82,쌍문근린공원,37.6531456,127.0271316,서울특별시 도봉구 쌍문동 산80,동물공원
83,수락산도시자연공원,37.699232,127.0813633,서울특별시 노원구 상계동 산3-1,동물공원
84,송파나루근린공원(석촌호수),37.5069328,127.0983002,서울특별시 송파구 잠실로 148 (잠실동) ,동물공원
85,선유도근린공원,37.543418,126.90014,서울특별시 영등포구 선유로 343 (당산동 1) 선유도공원관리사무소,동물공원
86,손기정체육공원,37.5560189,126.9652702,서울특별시 중구 손기정로 101 ,동물공원
87,성북근린공원,37.5948509,127.0078625,서울특별시 성북구 돈암동 616-1055,동물공원
88,봉제산공원,37.5421979,126.8517836,서울특별시 강서구 화곡동 산41-6,동물공원
89,서울창포원,37.689585,127.047938,서울특별시 도봉구 마들로 916(서울창포원) ,동물공원
90,북서울꿈의숲,37.6233355,127.0407344,서울특별시 강북구 월계로 173,동물공원
91,서서울호수공원,37.5278392,126.8304789,서울특별시 양천구 남부순환로64길 20 (신월동),동물공원
92,중랑캠핑숲,37.6049896,127.1093075,서울특별시 중랑구 송림길 160(중랑캠핑숲)/중랑구 망우동 74(청소년체험의숲),동물공원
93,솔밭근린공원,37.652331,127.0116241,서울특별시 강북구 우이동 80번지 일대,동물공원
94,금천체육공원(관악산),37.468164,126.908681,서울특별시 금천구 독산동 산118-4(금천체육공원),동물공원
95,금천폭포근린공원,37.4468663,126.9040127,서울특별시 금천구 시흥대로38길 61(시흥동 937-2),동물공원
96,만수천공원(관악산),37.4734274,126.9090028,서울특별시 금천구 독산동 산8 일대,동물공원
97,발바닥공원,37.6597135,127.031982,서울특별시 도봉구 시루봉로6길 33,동물공원
98,월천근린공원,37.6473889,127.0509895,서울특별시 도봉구 창동 28번지,동물공원
99,용두근린공원,37.5732791,127.0390042,서울특별시 동대문구 용두동 34-1번지 일대,동물공원
100,상암근린공원,37.5760106,126.8859012,서울특별시 마포구 상암동 1761,동물공원
101,와우근린공원,37.5517298,126.9289936,서울특별시 마포구 창전동 3-193번지 일대(홍익대 뒷산),동물공원
102,금호근린공원,37.5494726,127.0189457,서울특별시 성동구 장터1길 18,동물공원
103,달맞이근린공원,37.543564,127.0212054,서울특별시 성동구 옥수동 산1-1,동물공원
104,문정근린공원,37.4862156,127.1275819,서울특별시 송파구 문정동 18-4,동물공원
