,name,lat,lng,address,type
112,박영재동물병원,35.8102203,127.1491608,전라북도 전주시 완산구 전주천서로 111 (서서학동) 박영재 동물병원,동물보호센터
113,박창석동물병원,37.5414708,126.9503309,서울특별시 마포구 도화길 42 (도화동),동물보호센터
114,반려동물보호센터,36.5903637,127.3657007,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),동물보호센터
115,버디종합동물병원,40.8495488,-73.969281,경기도 파주시 문산읍 문산역로 77 버디종합동물병원,동물보호센터
116,범서조은동물병원,35.5635625,129.2310625,울산광역시 울주군 범서읍 천상중앙길 49 (범서읍),동물보호센터
117,베스트동물병원,36.085526,-95.8680393,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",동물보호센터
118,별빛유기동물지킴이,37.3667927,127.1273107,전라북도 완주군 용진읍 순지2길 187-6,동물보호센터
119,보령시임시동물보호소,36.332437,126.5878328,충청남도 보령시 녹문3길 7 (내항동),동물보호센터
120,보성유기동물보호센터,35.2224503,126.8816669,전라남도 보성군 노동면 노동천동길 209 (노동면) 신천리 71,동물보호센터
121,봉화군유기동물보호소,37.1724944,129.041338,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,동물보호센터
122,부산동물보호센터,35.1345653,128.9282488,부산광역시 강서구 맥도강변길 752-15 (대저2동),동물보호센터
123,부산동물보호센터,35.1345653,128.9282488,부산광역시 강서구 맥도강변길 752-15 (대저2동),동물보호센터
124,부산동물보호센터,35.1345653,128.9282488,부산광역시 강서구 맥도강변길 752-15 (대저2동),동물보호센터
125,부산동물보호센터,35.1345653,128.9282488,부산광역시 강서구 맥도강변길 752-15 (대저2동),동물보호센터
126,부천시수의사회,37.500431,126.794264,경기도 부천시 길주로 660 (춘의동),동물보호센터
127,불갑동물임시보호소,35.2089568,126.5076215,전라남도 영광군 불갑면 함영로 2758,동물보호센터
128,사단법인 하얀비둘기,35.1774925,128.9170235,부산광역시 강서구 제도로 726 (강동동),동물보호센터
129,사단법인 하얀비둘기,35.1774925,128.9170235,부산광역시 강서구 제도로 726 (강동동),동물보호센터
130,사랑동물병원,35.53587479999999,129.3135744,울산광역시 남구 중앙로 165-1 (신정동),동물보호센터
131,사천시 동물보호센터,35.0657972,128.0750009,경상남도 사천시 용현면 진삼로 902,동물보호센터
132,산청동물보호센터,35.4127737,127.8725262,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍),동물보호센터
133,삼산종합동물병원,37.5081978,126.7361191,"인천광역시 부평구 체육관로 40 (삼산동, 신영프라자)",동물보호센터
134,삼척시유기동물보호소,37.4850118,129.1190429,"강원도 삼척시 근덕면 교곡길 127-281 (근덕면, 쓰레기소각시설) 유기동물보호소",동물보호센터
135,상주유기동물보호센터,37.0089381,127.8496841,경상북도 상주시 청리면 남상주로 1205-59,동물보호센터
136,서산동물병원,36.7844993,126.4503169,충청남도 서산시 안견로 235 (동문동),동물보호센터
137,서산시 동물보호센터,36.7774645,126.4489852,충청남도 서산시 인지면 무학재1길 99,동물보호센터
138,서울동물복지지원센터,37.4985933,126.8713366,서울특별시 마포구 매봉산로 31 (상암동) 지하1층,동물보호센터
139,서울동물복지지원센터,37.4985933,126.8713366,서울특별시 마포구 매봉산로 31 (상암동) 에스플렉스센터 지하1층,동물보호센터
140,서울동물복지지원센터,37.4985933,126.8713366,서울특별시 마포구 매봉산로 31 (상암동) 지하1층,동물보호센터
141,서천군유기동물보호소,35.9605092,126.8157793,충청남도 서천군 마산면 한마로 1189-19,동물보호센터
142,서초동물사랑센터,37.4763321,127.0381241,"서울특별시 서초구 양재천로19길 22 (양재동, 숨빌딩) 서초동물사랑센터",동물보호센터
143,성주유기동물보호센터,35.9605092,126.8157793,경상북도 성주군 선남면 선노로 522 (선남면),동물보호센터
144,세림동물병원,37.5038014,126.7099255,"인천광역시 부평구 원적로 392 (산곡동, 백마타운)",동물보호센터
145,세종유기동물보호센터,35.1345653,128.9282488,세종특별자치시 전동면 미륵당1길 188 (전동면),동물보호센터
146,세종종합동물병원,36.6027273,127.3042316,세종특별자치시 조치원읍 새내로 81-2 (조치원읍) 세종종합동물병원,동물보호센터
147,속초시유기동물보호소,38.2061255,128.585016,강원도 속초시 하도문길 103 (대포동),동물보호센터
148,수원시 동물보호센터,37.2852921,127.0784732,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",동물보호센터
149,순천시유기동물보호소,34.9471116,127.487679,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",동물보호센터
150,스마일동물병원,35.8649485,127.12823,울산광역시 남구 대학로 112 (무거동),동물보호센터
151,스타캣츠,37.47542200000001,127.0457819,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,동물보호센터
152,시흥시농업기술센터,37.40077429999999,126.8084074,"경기도 시흥시 관곡지로 139 (하중동, 생명농업기술센터)",동물보호센터
153,신공항동물병원,37.4912946,126.5352837,인천광역시 중구 운중로 33 (운남동),동물보호센터
154,신세계동물병원,37.5064627,126.9992311,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가),동물보호센터
155,신안유기동물보호센터,35.2224503,126.8816669,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),동물보호센터
156,아산시동물보호센터,36.8068504,127.0047685,충청남도 아산시 염치읍 충무로 295-9,동물보호센터
157,야당동물병원,37.715662,126.7600361,경기도 파주시 경의로 1100 (야당동) 201호,동물보호센터
158,양구,38.1100701,127.9898825,강원도 양구군 남면 양남로 319-31 (남면) 양구군농업기술센터,동물보호센터
159,양산시 동물보호센터,35.3353237,129.0257872,경상남도 양산시 동면 석산리 392 양산시농업기술센터,동물보호센터
160,양평군유기동물보호소,37.4424585,127.6316831,경기도 양평군 양평읍 농업기술센터길 59 (양평읍),동물보호센터
161,연합동물병원,35.34599499999999,129.0368529,"전라북도 부안군 부안읍 번영로 185 (부안읍, 르노삼성자동차) 연합동물병원",동물보호센터
162,열린동물병원,37.3374225,127.9287084,서울특별시 용산구 원효로2가 84-10,동물보호센터
163,영덕유기동물보호센터,36.14575019999999,129.3327567,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,동물보호센터
164,영양군유기동물보호소,36.14575019999999,129.3327567,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,동물보호센터
165,영월군위탁동물보호소,37.0089381,127.8496841,강원도 영월군 영월읍 덕포우회길 329,동물보호센터
166,영일동물플러스,36.106395,129.3465209,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),동물보호센터
167,영주시 동물보호센터,36.8264708,128.621818,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,동물보호센터
