,park,beauty,cafe,deliver,equip,food,hospital,manage,pharmacy,play,restaurant,sell,cluster,pca_x,pca_y
319,1.132668605456308,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.493820552725348,-1.3264369051320484
320,1.132668605456308,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.22932565995245835,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.485887312861701,-1.455775329864805
321,1.132668605456308,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488857228086745,-1.6396572872664792
322,1.132668605456308,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488857228086745,-1.6396572872664792
323,1.132668605456308,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488857228086745,-1.6396572872664792
324,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488738961881875,-1.5735869557389226
325,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532058132237834,-1.2736873910525577
326,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
327,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
328,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
329,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,-0.10491136297587919,1.9375298044825944,-0.07701528318849264,-0.36119464896816345,0,-8.538003728193907,-1.2907657502090246
330,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.36119464896816345,0,-8.538078766444237,-1.3164529552990594
331,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.52484465882324,-1.1648403363697593
332,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.52484465882324,-1.1648403363697593
333,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.52484465882324,-1.1648403363697593
334,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.52484465882324,-1.1648403363697593
335,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.521565192007488,-1.2191620088927462
373,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.7901772740482416,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.498905549916827,-1.2647617147301895
374,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.7901772740482416,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.498905549916827,-1.2647617147301895
375,1.132668605456308,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.495701121351411,-1.3447705923432114
376,1.132668605456308,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488857228086745,-1.6396572872664792
377,1.132668605456308,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.488857228086745,-1.6396572872664792
378,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.486554425975799,-1.6308698867502753
379,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.491232790981243,-1.5038928544931387
380,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.496953272186309,-1.4439095983795016
381,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
382,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
383,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
384,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532058132237834,-1.2736873910525577
385,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.36119464896816345,0,-8.537778613442901,-1.2137041349389213
386,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,-0.22932565995245835,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.041791973452245196,0,-8.526425074447962,-1.0804252032207837
387,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,-0.22932565995245835,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.528155489371228,-1.0850783959973718
388,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538948763798203,-1.054254054572585
389,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538948763798203,-1.054254054572585
390,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,0.15601151007131248,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.533788728356395,-1.0902420398844086
391,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,0.15601151007131248,-0.06751438086587956,-0.3286835222319094,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.533788728356395,-1.0902420398844086
427,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.4971000195411,-1.2721152326090606
428,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
429,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
430,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
431,1.132668605456308,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.22932565995245835,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.485887312861701,-1.455775329864805
432,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.486554425975799,-1.6308698867502753
433,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.486554425975799,-1.6308698867502753
434,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.491232790981243,-1.5038928544931387
435,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49130782923158,-1.529580059583173
436,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
437,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
438,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
439,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-0.07701528318849264,-0.5208959867261226,0,-8.532133170488164,-1.2993745961425929
440,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.20149331121020433,0,-8.539433990115835,-1.1926701226254741
441,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.20149331121020433,0,-8.55000214979181,-1.084784165930584
442,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538648610796868,-0.9515052342124466
443,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538648610796868,-0.9515052342124466
444,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538648610796868,-0.9515052342124466
445,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535444182231448,-1.0315141118254683
446,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535744335232787,-1.1342629321856064
481,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.494797217430154,-1.263327832092857
482,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.496677786056216,-1.2816615193040208
483,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
484,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
485,1.132668605456308,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.49898058816716,-1.2904489198202251
486,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,-0.22932565995245835,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.48693901581684,-1.4183534619156488
487,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,2.275724541345387,-0.6146628299762291,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.486629464226132,-1.6565570918403096
488,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.484823933850409,-1.6639106097191811
489,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49130782923158,-1.529580059583173
490,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49130782923158,-1.529580059583173
491,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49130782923158,-1.529580059583173
492,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
493,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509251846785556,-1.3406768344611983
494,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.51090722345849,-1.3196428221477519
495,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.5664051147922115,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521400344884128,-1.1860696603628267
496,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.20149331121020433,0,-8.55000214979181,-1.084784165930584
497,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.5664051147922115,1.9375298044825944,-0.07701528318849264,-0.20149331121020433,0,-8.54812158116575,-1.066450478719421
498,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538648610796868,-0.9515052342124466
499,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.5664051147922115,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538648610796868,-0.9515052342124466
500,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535444182231448,-1.0315141118254683
