,park,beauty,cafe,deliver,equip,food,hospital,manage,pharmacy,play,restaurant,sell,cluster
904,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
905,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
906,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
907,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
908,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
909,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-1.0,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
910,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-1.0,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
911,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
912,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
913,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
914,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,0.8459694336230147,-0.5208959867261226,0
915,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,0.8459694336230147,-0.5208959867261226,0
916,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,-1.0,-0.6146628299762291,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,-1.0,-0.5208959867261226,0
917,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,-1.0,-0.6146628299762291,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,-1.0,-0.5208959867261226,0
918,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,-1.0,-0.6805973244840817,0
919,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,-1.0,-0.6805973244840817,0
920,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
921,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
922,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
923,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-1.0,-1.0,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-1.0,-0.6805973244840817,0
924,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
925,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.5208959867261226,0
952,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.6805973244840817,0
953,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.6805973244840817,0
954,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
955,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
956,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
957,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
958,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
959,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
960,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
961,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
962,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
963,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
964,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
965,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
966,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
967,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
968,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-1.0,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
969,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,0.8459694336230147,-0.5208959867261226,0
970,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,0.8459694336230147,-0.5208959867261226,0
971,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
972,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
973,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
974,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
975,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
976,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
977,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
978,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
979,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-1.0,-0.6805973244840817,0
980,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
981,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
982,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.5208959867261226,0
983,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0
1008,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.6805973244840817,0
1009,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.6805973244840817,0
1010,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1011,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1012,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1013,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1014,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1015,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1016,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1017,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1018,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1019,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1020,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1021,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1022,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.36119464896816345,0
1023,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1024,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1025,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-1.0,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1026,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1027,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1028,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1029,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1030,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1031,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1032,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1033,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1034,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1035,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-1.0,-0.6805973244840817,0
1036,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1037,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1038,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1039,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0
1040,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0
1064,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1065,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1066,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1067,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1068,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1069,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1070,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1071,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1072,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1073,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1074,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1075,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1076,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1077,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1078,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1079,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1080,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1081,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1082,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-1.0,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1083,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1084,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1085,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1086,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1087,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.5208959867261226,0
1088,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1089,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1090,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-1.0,0.4687649022412972,-1.0,-0.6805973244840817,0
1091,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.7762278407439698,0.4687649022412972,-1.0,-0.6805973244840817,0
1092,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1093,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1094,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1095,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-1.0,0
1096,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0
1097,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0
1120,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.3286835222319094,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1121,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.3286835222319094,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1122,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.3286835222319094,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1123,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1124,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-1.0,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.5208959867261226,0
1125,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1126,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1127,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1128,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1129,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1130,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1131,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,1.768954150434522,-0.20149331121020433,0
1132,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.20149331121020433,0
1133,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.20149331121020433,0
1134,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,-0.39867239359625145,-1.0,0.15601151007131248,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.20149331121020433,0
1135,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,0.8459694336230147,-0.36119464896816345,0
1136,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1137,-0.14693255781747677,-0.18911803422553755,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
